vegetable,week_start,wholesale_price,retail_price
SNAKE GOURD,2022-06-20,253.0,391.42857142857144
BRINJALS,2022-06-27,288.0,396.2068965517241
CABBAGE,2022-06-27,214.0,377.5757575757576
CARROT,2022-06-27,218.0,380.90909090909093
LEEKS,2022-06-27,147.0,275.9375
PUMPKIN,2022-06-27,198.0,273.125
SNAKE GOURD,2022-06-27,238.0,375.55555555555554
BRINJALS,2022-07-04,245.0,381.8181818181818
CABBAGE,2022-07-04,200.0,376.4516129032258
CARROT,2022-07-04,216.3636364,375.1515151515151
LEEKS,2022-07-04,166.0,293.030303030303
PUMPKIN,2022-07-04,220.0,301.25
SNAKE GOURD,2022-07-04,195.0,350.3225806451613
BRINJALS,2022-07-11,242.7272727,405.3571428571428
CABBAGE,2022-07-11,292.0,461.7857142857143
CARROT,2022-07-11,256.0,479.2592592592592
LEEKS,2022-07-11,195.0,338.57142857142856
PUMPKIN,2022-07-11,235.0,333.57142857142856
SNAKE GOURD,2022-07-11,239.0,369.6296296296296
BRINJALS,2022-07-18,292.0,424.8387096774194
CABBAGE,2022-07-18,269.0,403.2258064516129
CARROT,2022-07-18,269.0,386.5625
LEEKS,2022-07-18,180.0,315.625
PUMPKIN,2022-07-18,235.0,341.3333333333333
SNAKE GOURD,2022-07-18,201.0,388.6666666666667
BRINJALS,2022-07-25,253.0,383.6666666666667
CABBAGE,2022-07-25,231.0,371.7241379310345
CARROT,2022-07-25,230.0,360.6896551724138
LEEKS,2022-07-25,190.0,302.0
PUMPKIN,2022-07-25,233.6363636,295.51724137931035
SNAKE GOURD,2022-07-25,240.0,388.75
BRINJALS,2022-08-01,265.0,391.6666666666667
CABBAGE,2022-08-01,185.0,358.57142857142856
CARROT,2022-08-01,221.0,350.0
LEEKS,2022-08-01,150.0,263.7037037037037
PUMPKIN,2022-08-01,136.0,272.0
SNAKE GOURD,2022-08-01,249.0,391.6
BRINJALS,2022-08-08,326.0,462.6666666666667
CABBAGE,2022-08-08,234.0,368.6666666666667
CARROT,2022-08-08,227.5,382.1875
LEEKS,2022-08-08,158.0,267.14285714285717
PUMPKIN,2022-08-08,124.0,247.74193548387095
SNAKE GOURD,2022-08-08,268.0,396.6666666666667
BRINJALS,2022-08-15,377.0,540.6666666666666
CABBAGE,2022-08-15,302.0,519.3333333333334
CARROT,2022-08-15,260.0,455.4838709677419
LEEKS,2022-08-15,168.0,315.16129032258067
PUMPKIN,2022-08-15,114.0,241.29032258064515
SNAKE GOURD,2022-08-15,282.2222222,472.0689655172414
BRINJALS,2022-08-22,436.0,548.9285714285714
CABBAGE,2022-08-22,385.0,528.5714285714286
CARROT,2022-08-22,246.0,385.0
LEEKS,2022-08-22,160.0,280.6896551724138
PUMPKIN,2022-08-22,133.0,244.13793103448276
SNAKE GOURD,2022-08-22,310.0,406.42857142857144
BRINJALS,2022-08-29,364.0,485.7142857142857
CABBAGE,2022-08-29,317.0,508.0
CARROT,2022-08-29,250.0,388.38709677419354
LEEKS,2022-08-29,145.0,276.3333333333333
PUMPKIN,2022-08-29,126.0,217.24137931034485
SNAKE GOURD,2022-08-29,223.0,348.0
BRINJALS,2022-09-05,291.0,377.4193548387097
CABBAGE,2022-09-05,277.0,406.6666666666667
CARROT,2022-09-05,274.0,397.9310344827586
LEEKS,2022-09-05,154.0,284.19354838709677
PUMPKIN,2022-09-05,159.0,247.74193548387095
SNAKE GOURD,2022-09-05,217.0,347.14285714285717
BRINJALS,2022-09-12,235.0,340.6896551724138
CABBAGE,2022-09-12,325.0,428.92857142857144
CARROT,2022-09-12,261.8181818,399.0
LEEKS,2022-09-12,191.0,330.35714285714283
PUMPKIN,2022-09-12,168.0,252.66666666666663
SNAKE GOURD,2022-09-12,221.0,372.22222222222223
BRINJALS,2022-09-19,305.0,422.0
CABBAGE,2022-09-19,330.0,514.4827586206897
CARROT,2022-09-19,277.0,404.2857142857143
LEEKS,2022-09-19,184.0,327.6666666666667
PUMPKIN,2022-09-19,147.0,241.3793103448276
SNAKE GOURD,2022-09-19,272.0,400.3571428571428
BRINJALS,2022-09-26,325.0,423.75
CABBAGE,2022-09-26,313.0,481.07142857142856
CARROT,2022-09-26,313.0,410.7407407407408
LEEKS,2022-09-26,244.0,331.85185185185185
PUMPKIN,2022-09-26,133.0,239.28571428571428
SNAKE GOURD,2022-09-26,262.0,378.2142857142857
BRINJALS,2022-10-03,315.0,432.5
CABBAGE,2022-10-03,277.0,470.7142857142857
CARROT,2022-10-03,282.0,422.5
LEEKS,2022-10-03,183.0,356.2068965517241
PUMPKIN,2022-10-03,167.0,263.1034482758621
SNAKE GOURD,2022-10-03,253.0,375.86206896551727
BRINJALS,2022-10-10,282.0,405.86206896551727
CABBAGE,2022-10-10,226.0,411.42857142857144
CARROT,2022-10-10,280.0,401.7857142857143
LEEKS,2022-10-10,174.0,317.9310344827586
PUMPKIN,2022-10-10,200.0,275.0
SNAKE GOURD,2022-10-10,257.0,386.07142857142856
BRINJALS,2022-10-17,234.0,392.1428571428572
CABBAGE,2022-10-17,194.0,363.1034482758621
CARROT,2022-10-17,234.0,400.3333333333333
LEEKS,2022-10-17,166.0,317.14285714285717
PUMPKIN,2022-10-17,169.0,273.75
SNAKE GOURD,2022-10-17,212.0,376.2068965517241
BRINJALS,2022-10-24,237.0,400.0
CABBAGE,2022-10-24,190.0,352.85714285714283
CARROT,2022-10-24,316.0,423.1034482758621
LEEKS,2022-10-24,200.0,324.48275862068965
PUMPKIN,2022-10-24,193.0,277.77777777777777
SNAKE GOURD,2022-10-24,288.0,385.5172413793103
BRINJALS,2022-10-31,254.0,406.2962962962963
CABBAGE,2022-10-31,163.0,339.2857142857143
CARROT,2022-10-31,292.0,406.8965517241379
LEEKS,2022-10-31,194.0,317.6666666666667
PUMPKIN,2022-10-31,156.0,257.037037037037
SNAKE GOURD,2022-10-31,254.0,383.7931034482759
BRINJALS,2022-11-07,310.0,417.4074074074074
CABBAGE,2022-11-07,165.0,347.14285714285717
CARROT,2022-11-07,298.0,440.0
LEEKS,2022-11-07,200.0,325.9259259259259
PUMPKIN,2022-11-07,134.0,240.3571428571429
SNAKE GOURD,2022-11-07,294.0,389.2592592592592
BRINJALS,2022-11-14,336.0,497.5
CABBAGE,2022-11-14,162.0,336.7647058823529
CARROT,2022-11-14,340.0,521.4814814814815
LEEKS,2022-11-14,230.0,376.07142857142856
PUMPKIN,2022-11-14,130.0,234.28571428571428
SNAKE GOURD,2022-11-14,296.3636364,428.8888888888889
BRINJALS,2022-11-21,392.0,523.9285714285714
CABBAGE,2022-11-21,147.0,320.35714285714283
CARROT,2022-11-21,343.0,473.7931034482759
LEEKS,2022-11-21,309.0,422.0689655172414
PUMPKIN,2022-11-21,113.0,226.55172413793105
SNAKE GOURD,2022-11-21,294.0,420.7142857142857
BRINJALS,2022-11-28,360.0,444.0740740740741
CABBAGE,2022-11-28,135.0,321.25
CARROT,2022-11-28,362.0,478.9655172413793
LEEKS,2022-11-28,342.0,479.3103448275862
PUMPKIN,2022-11-28,90.0,220.68965517241375
SNAKE GOURD,2022-11-28,262.0,401.7857142857143
BRINJALS,2022-12-05,248.0,444.22222222222223
CABBAGE,2022-12-05,183.0,304.86206896551727
CARROT,2022-12-05,296.0,453.9872286079182
LEEKS,2022-12-05,340.0,471.2175066312997
PUMPKIN,2022-12-05,80.0,222.47765006385697
SNAKE GOURD,2022-12-05,236.0,401.42857142857144
BRINJALS,2022-12-12,188.0,444.3703703703704
CABBAGE,2022-12-12,155.0,288.4741379310345
CARROT,2022-12-12,298.0,429.0089399744572
LEEKS,2022-12-12,344.0,463.1246684350133
PUMPKIN,2022-12-12,82.0,224.2656449553001
SNAKE GOURD,2022-12-12,207.0,401.07142857142856
BRINJALS,2022-12-19,157.0,444.51851851851853
CABBAGE,2022-12-19,128.0,272.08620689655174
CARROT,2022-12-19,252.0,404.0306513409962
LEEKS,2022-12-19,333.0,455.0318302387268
PUMPKIN,2022-12-19,110.0,226.0536398467433
SNAKE GOURD,2022-12-19,257.0,400.7142857142857
BRINJALS,2022-12-26,192.0,444.6666666666667
CABBAGE,2022-12-26,107.0,255.69827586206895
CARROT,2022-12-26,240.0,379.0523627075351
LEEKS,2022-12-26,315.0,446.9389920424403
PUMPKIN,2022-12-26,113.0,227.84163473818649
SNAKE GOURD,2022-12-26,209.0,400.3571428571428
BRINJALS,2023-01-02,208.0,444.8148148148149
CABBAGE,2023-01-02,123.0,239.31034482758625
CARROT,2023-01-02,232.0,354.0740740740741
LEEKS,2023-01-02,274.0,438.84615384615387
PUMPKIN,2023-01-02,130.0,229.6296296296296
SNAKE GOURD,2023-01-02,227.0,400.0
BRINJALS,2023-01-09,298.0,456.15384615384613
CABBAGE,2023-01-09,73.0,195.0
CARROT,2023-01-09,149.0,313.84615384615387
LEEKS,2023-01-09,218.0,399.6428571428572
PUMPKIN,2023-01-09,134.0,235.17241379310343
SNAKE GOURD,2023-01-09,198.0,382.1428571428572
BRINJALS,2023-01-16,364.0,469.6296296296296
CABBAGE,2023-01-16,65.0,203.66666666666663
CARROT,2023-01-16,142.0,301.7857142857143
LEEKS,2023-01-16,224.0,401.85185185185185
PUMPKIN,2023-01-16,135.0,237.8571428571429
SNAKE GOURD,2023-01-16,208.0,395.1851851851851
BRINJALS,2023-01-23,182.0,314.0
CABBAGE,2023-01-23,57.0,183.2
CARROT,2023-01-23,156.0,304.81481481481484
LEEKS,2023-01-23,220.9090909,359.6
PUMPKIN,2023-01-23,119.0,228.0
SNAKE GOURD,2023-01-23,196.0,347.5
BRINJALS,2023-01-30,146.0,272.41379310344826
CABBAGE,2023-01-30,46.0,167.66666666666666
CARROT,2023-01-30,111.0,238.66666666666663
LEEKS,2023-01-30,186.0,323.0
PUMPKIN,2023-01-30,79.0,200.0
SNAKE GOURD,2023-01-30,142.0,320.6896551724138
BRINJALS,2023-02-06,116.0,239.6428571428571
CABBAGE,2023-02-06,44.54545455,153.57142857142858
CARROT,2023-02-06,107.0,232.25806451612905
LEEKS,2023-02-06,204.0,331.48148148148147
PUMPKIN,2023-02-06,72.0,177.85714285714286
SNAKE GOURD,2023-02-06,138.0,290.74074074074076
BRINJALS,2023-02-13,99.0,236.55172413793105
CABBAGE,2023-02-13,54.0,149.28571428571428
CARROT,2023-02-13,104.0,227.1428571428571
LEEKS,2023-02-13,159.0,290.3703703703704
PUMPKIN,2023-02-13,70.0,177.14285714285714
SNAKE GOURD,2023-02-13,136.0,310.0
BRINJALS,2023-02-20,155.0,269.2857142857143
CABBAGE,2023-02-20,43.0,142.85714285714286
CARROT,2023-02-20,122.0,238.57142857142856
LEEKS,2023-02-20,176.0,292.3076923076923
PUMPKIN,2023-02-20,62.0,155.71428571428572
SNAKE GOURD,2023-02-20,151.0,296.6666666666667
BRINJALS,2023-02-27,215.0,330.7142857142857
CABBAGE,2023-02-27,48.0,150.71428571428572
CARROT,2023-02-27,97.0,226.42857142857144
LEEKS,2023-02-27,158.0,280.7142857142857
PUMPKIN,2023-02-27,57.0,153.07692307692307
SNAKE GOURD,2023-02-27,142.0,277.14285714285717
BRINJALS,2023-03-06,202.0,316.2962962962963
CABBAGE,2023-03-06,51.0,151.11111111111111
CARROT,2023-03-06,103.6363636,226.55172413793105
LEEKS,2023-03-06,154.0,272.22222222222223
PUMPKIN,2023-03-06,54.0,151.4814814814815
SNAKE GOURD,2023-03-06,141.0,271.1111111111111
BRINJALS,2023-03-13,143.0,261.48148148148147
CABBAGE,2023-03-13,52.0,151.72413793103448
CARROT,2023-03-13,90.0,214.13793103448276
LEEKS,2023-03-13,154.0,265.86206896551727
PUMPKIN,2023-03-13,54.44444444,156.55172413793105
SNAKE GOURD,2023-03-13,130.0,265.0
BRINJALS,2023-03-20,128.0,256.55172413793105
CABBAGE,2023-03-20,50.0,143.10344827586206
CARROT,2023-03-20,87.0,196.42857142857144
LEEKS,2023-03-20,145.0,248.9655172413793
PUMPKIN,2023-03-20,49.0,141.72413793103448
SNAKE GOURD,2023-03-20,125.0,262.85714285714283
BRINJALS,2023-03-27,133.0,244.13793103448276
CABBAGE,2023-03-27,63.0,161.3793103448276
CARROT,2023-03-27,101.0,202.41379310344828
LEEKS,2023-03-27,174.0,298.8
PUMPKIN,2023-03-27,43.0,137.24137931034485
SNAKE GOURD,2023-03-27,145.0,273.57142857142856
BRINJALS,2023-04-03,130.9090909,235.86206896551724
CABBAGE,2023-04-03,70.0,170.35714285714286
CARROT,2023-04-03,88.0,195.3846153846154
LEEKS,2023-04-03,172.0,270.0
PUMPKIN,2023-04-03,42.5,130.3448275862069
SNAKE GOURD,2023-04-03,133.0,265.18518518518516
BRINJALS,2023-04-10,268.1818182,392.41379310344826
CABBAGE,2023-04-10,80.90909091,195.71428571428572
CARROT,2023-04-10,87.27272727,191.53846153846155
LEEKS,2023-04-10,161.8181818,267.4074074074074
PUMPKIN,2023-04-10,44.54545455,134.28571428571428
SNAKE GOURD,2023-04-10,165.4545455,282.962962962963
BRINJALS,2023-04-17,353.0,475.3571428571428
CABBAGE,2023-04-17,135.0,245.3846153846154
CARROT,2023-04-17,154.0,265.51724137931035
LEEKS,2023-04-17,178.0,301.7857142857143
PUMPKIN,2023-04-17,44.0,110.35714285714286
SNAKE GOURD,2023-04-17,136.0,265.7692307692308
BRINJALS,2023-04-24,180.0,283.75
CABBAGE,2023-04-24,112.0,236.96969696969697
CARROT,2023-04-24,119.0,251.76470588235293
LEEKS,2023-04-24,169.0,298.52941176470586
PUMPKIN,2023-04-24,53.0,136.36363636363637
SNAKE GOURD,2023-04-24,152.0,277.5
BRINJALS,2023-05-01,137.0,264.51612903225805
CABBAGE,2023-05-01,116.0,266.0
CARROT,2023-05-01,128.0,253.79310344827587
LEEKS,2023-05-01,190.0,305.7142857142857
PUMPKIN,2023-05-01,40.0,132.66666666666666
SNAKE GOURD,2023-05-01,201.8181818,325.7142857142857
BRINJALS,2023-05-08,159.0,293.6
CABBAGE,2023-05-08,132.0,268.0769230769231
CARROT,2023-05-08,118.0,252.30769230769232
LEEKS,2023-05-08,166.0,306.53846153846155
PUMPKIN,2023-05-08,66.0,134.4
SNAKE GOURD,2023-05-08,218.0,338.46153846153845
BRINJALS,2023-05-15,258.0,428.8
CABBAGE,2023-05-15,178.0,288.0
CARROT,2023-05-15,194.0,315.0
LEEKS,2023-05-15,225.0,378.51851851851853
PUMPKIN,2023-05-15,76.0,167.40740740740742
SNAKE GOURD,2023-05-15,275.0,407.1428571428572
BRINJALS,2023-05-22,394.0,509.6551724137931
CABBAGE,2023-05-22,262.0,333.8709677419355
CARROT,2023-05-22,278.0,380.3125
LEEKS,2023-05-22,282.0,393.75
PUMPKIN,2023-05-22,70.0,153.75
SNAKE GOURD,2023-05-22,299.0,436.2068965517241
BRINJALS,2023-05-29,397.0,563.8461538461538
CABBAGE,2023-05-29,313.0,429.1666666666667
CARROT,2023-05-29,302.0,454.44444444444446
LEEKS,2023-05-29,290.0,426.6666666666667
PUMPKIN,2023-05-29,67.0,156.89655172413794
SNAKE GOURD,2023-05-29,296.0,432.6923076923077
BRINJALS,2023-06-05,252.0,471.6666666666667
CABBAGE,2023-06-05,282.0,421.42857142857144
CARROT,2023-06-05,310.0,453.8709677419355
LEEKS,2023-06-05,302.0,430.0
PUMPKIN,2023-06-05,75.0,162.75862068965515
SNAKE GOURD,2023-06-05,302.0,433.5483870967742
BRINJALS,2023-06-12,186.0,391.6666666666667
CABBAGE,2023-06-12,215.0,390.0
CARROT,2023-06-12,285.0,411.5151515151515
LEEKS,2023-06-12,239.0,396.875
PUMPKIN,2023-06-12,82.0,164.84848484848484
SNAKE GOURD,2023-06-12,249.0,394.4827586206897
BRINJALS,2023-06-19,178.0,384.2857142857143
CABBAGE,2023-06-19,147.0,320.3030303030303
CARROT,2023-06-19,288.0,426.2857142857143
LEEKS,2023-06-19,190.0,376.0
PUMPKIN,2023-06-19,88.0,180.8571428571429
SNAKE GOURD,2023-06-19,220.0,385.8333333333333
BRINJALS,2023-06-26,192.0,321.3333333333333
CABBAGE,2023-06-26,159.0,323.7931034482759
CARROT,2023-06-26,386.0,450.9375
LEEKS,2023-06-26,233.0,395.625
PUMPKIN,2023-06-26,91.0,190.9375
SNAKE GOURD,2023-06-26,251.0,397.3333333333333
BRINJALS,2023-07-03,214.0,364.3333333333333
CABBAGE,2023-07-03,155.0,315.7142857142857
CARROT,2023-07-03,390.9090909,511.15384615384613
LEEKS,2023-07-03,188.0,372.6666666666667
PUMPKIN,2023-07-03,125.0,195.0
SNAKE GOURD,2023-07-03,258.0,408.2758620689655
BRINJALS,2023-07-10,238.0,346.85714285714283
CABBAGE,2023-07-10,138.0,309.70588235294116
CARROT,2023-07-10,334.0,496.7647058823529
LEEKS,2023-07-10,124.0,328.0
PUMPKIN,2023-07-10,116.0,206.0606060606061
SNAKE GOURD,2023-07-10,219.0,361.25
BRINJALS,2023-07-17,292.0,404.2857142857143
CABBAGE,2023-07-17,135.0,300.0
CARROT,2023-07-17,358.0,505.0
LEEKS,2023-07-17,155.0,328.3333333333333
PUMPKIN,2023-07-17,110.0,201.11111111111111
SNAKE GOURD,2023-07-17,174.4444444,319.6969696969697
BRINJALS,2023-07-24,300.0,459.11764705882354
CABBAGE,2023-07-24,144.0,305.1515151515151
CARROT,2023-07-24,404.0,510.57142857142856
LEEKS,2023-07-24,147.0,282.7027027027027
PUMPKIN,2023-07-24,108.0,200.0
SNAKE GOURD,2023-07-24,118.0,313.7142857142857
BRINJALS,2023-07-31,322.0,460.57142857142856
CABBAGE,2023-07-31,130.0,250.57142857142856
CARROT,2023-07-31,362.0,489.1428571428572
LEEKS,2023-07-31,127.0,261.05263157894734
PUMPKIN,2023-07-31,124.0,206.76470588235293
SNAKE GOURD,2023-07-31,135.0,267.14285714285717
BRINJALS,2023-08-07,232.0,357.8787878787879
CABBAGE,2023-08-07,154.0,260.0
CARROT,2023-08-07,400.0,490.27027027027026
LEEKS,2023-08-07,122.0,255.0
PUMPKIN,2023-08-07,116.0,197.5675675675676
SNAKE GOURD,2023-08-07,142.0,276.1290322580645
BRINJALS,2023-08-14,217.0,336.7647058823529
CABBAGE,2023-08-14,130.0,255.71428571428572
CARROT,2023-08-14,361.0,480.5882352941176
LEEKS,2023-08-14,114.0,253.23529411764707
PUMPKIN,2023-08-14,106.0,190.33333333333337
SNAKE GOURD,2023-08-14,135.0,274.54545454545456
BRINJALS,2023-08-21,174.0,353.5897435897436
CABBAGE,2023-08-21,133.0,285.7142857142857
CARROT,2023-08-21,290.0,416.27906976744185
LEEKS,2023-08-21,92.0,231.6279069767442
PUMPKIN,2023-08-21,79.0,184.6153846153846
SNAKE GOURD,2023-08-21,132.0,268.97435897435895
BRINJALS,2023-08-28,241.0,361.57894736842104
CABBAGE,2023-08-28,115.0,254.35897435897436
CARROT,2023-08-28,277.0,406.3157894736842
LEEKS,2023-08-28,91.0,227.75
PUMPKIN,2023-08-28,67.0,180.8108108108108
SNAKE GOURD,2023-08-28,122.0,260.7894736842105
BRINJALS,2023-09-04,208.0,340.4878048780488
CABBAGE,2023-09-04,80.90909091,251.7948717948718
CARROT,2023-09-04,220.0,359.4871794871795
LEEKS,2023-09-04,86.0,225.3658536585366
PUMPKIN,2023-09-04,57.0,162.4390243902439
SNAKE GOURD,2023-09-04,112.0,258.6111111111111
BRINJALS,2023-09-11,210.0,382.6470588235294
CABBAGE,2023-09-11,65.0,226.1764705882353
CARROT,2023-09-11,150.0,357.58620689655174
LEEKS,2023-09-11,61.0,225.0
PUMPKIN,2023-09-11,59.0,171.47058823529412
SNAKE GOURD,2023-09-11,132.0,265.45454545454544
BRINJALS,2023-09-18,263.0,386.2857142857143
CABBAGE,2023-09-18,55.83333333,207.8947368421053
CARROT,2023-09-18,140.0,298.71794871794873
LEEKS,2023-09-18,76.0,212.05128205128204
PUMPKIN,2023-09-18,69.09090909,172.5
SNAKE GOURD,2023-09-18,171.0,269.11764705882354
BRINJALS,2023-09-25,284.5454545,412.1212121212121
CABBAGE,2023-09-25,55.0,219.375
CARROT,2023-09-25,119.0,247.71428571428572
LEEKS,2023-09-25,52.0,194.28571428571428
PUMPKIN,2023-09-25,54.0,157.2972972972973
SNAKE GOURD,2023-09-25,179.0,296.57142857142856
BRINJALS,2023-10-02,255.0,412.97297297297297
CABBAGE,2023-10-02,70.0,221.0810810810811
CARROT,2023-10-02,192.0,296.15384615384613
LEEKS,2023-10-02,72.0,203.33333333333337
PUMPKIN,2023-10-02,60.0,162.28571428571428
SNAKE GOURD,2023-10-02,163.0,290.85714285714283
BRINJALS,2023-10-09,238.0,416.57894736842104
CABBAGE,2023-10-09,65.45454545,215.0
CARROT,2023-10-09,146.0,272.77777777777777
LEEKS,2023-10-09,61.0,215.52631578947367
PUMPKIN,2023-10-09,47.0,155.0
SNAKE GOURD,2023-10-09,166.0,315.0
BRINJALS,2023-10-16,248.0,422.0
CABBAGE,2023-10-16,77.0,220.3030303030303
CARROT,2023-10-16,128.0,271.0810810810811
LEEKS,2023-10-16,60.0,204.57142857142856
PUMPKIN,2023-10-16,57.0,163.78378378378378
SNAKE GOURD,2023-10-16,218.0,361.8918918918919
BRINJALS,2023-10-23,275.0,436.6666666666667
CABBAGE,2023-10-23,108.1818182,240.2941176470588
CARROT,2023-10-23,154.0,326.3888888888889
LEEKS,2023-10-23,65.0,218.28571428571428
PUMPKIN,2023-10-23,54.0,145.27777777777777
SNAKE GOURD,2023-10-23,247.0,393.6111111111111
BRINJALS,2023-10-30,297.0,476.0
CABBAGE,2023-10-30,147.2727273,297.42857142857144
CARROT,2023-10-30,195.0,351.14285714285717
LEEKS,2023-10-30,100.0,249.41176470588235
PUMPKIN,2023-10-30,64.0,167.35294117647058
SNAKE GOURD,2023-10-30,284.0,412.94117647058823
BRINJALS,2023-11-06,292.0,451.1111111111111
CABBAGE,2023-11-06,183.0,316.7647058823529
CARROT,2023-11-06,192.0,343.3333333333333
LEEKS,2023-11-06,98.0,232.5
PUMPKIN,2023-11-06,84.0,172.57142857142858
SNAKE GOURD,2023-11-06,287.0,414.4827586206897
BRINJALS,2023-11-13,348.0,508.57142857142856
CABBAGE,2023-11-13,217.5,364.2857142857143
CARROT,2023-11-13,282.0,439.6774193548387
LEEKS,2023-11-13,158.0,289.11764705882354
PUMPKIN,2023-11-13,94.0,176.57142857142858
SNAKE GOURD,2023-11-13,304.0,427.3529411764706
BRINJALS,2023-11-20,269.0,474.5161290322581
CABBAGE,2023-11-20,220.0,383.4375
CARROT,2023-11-20,219.0,390.96774193548384
LEEKS,2023-11-20,120.0,284.81481481481484
PUMPKIN,2023-11-20,88.0,180.33333333333337
SNAKE GOURD,2023-11-20,279.0,456.4516129032258
BRINJALS,2023-11-27,314.5454545,524.516129032258
CABBAGE,2023-11-27,286.0,454.0
CARROT,2023-11-27,282.0,437.741935483871
LEEKS,2023-11-27,181.0,371.48148148148147
PUMPKIN,2023-11-27,99.0,201.93548387096777
SNAKE GOURD,2023-11-27,290.0,492.8125
BRINJALS,2023-12-04,324.0,492.57142857142856
CABBAGE,2023-12-04,313.3333333,467.5
CARROT,2023-12-04,286.0,436.6666666666667
LEEKS,2023-12-04,242.0,374.3333333333333
PUMPKIN,2023-12-04,103.0,211.76470588235293
SNAKE GOURD,2023-12-04,200.0,429.09090909090907
BRINJALS,2023-12-11,378.0,531.4285714285714
CABBAGE,2023-12-11,339.0,483.46153846153845
CARROT,2023-12-11,284.0,456.6666666666667
LEEKS,2023-12-11,219.0,375.5172413793103
PUMPKIN,2023-12-11,137.0,236.8965517241379
SNAKE GOURD,2023-12-11,192.0,398.2758620689655
BRINJALS,2023-12-18,380.0,538.8235294117648
CABBAGE,2023-12-18,323.0,535.4545454545455
CARROT,2023-12-18,363.0,533.3333333333334
LEEKS,2023-12-18,240.0,395.0
PUMPKIN,2023-12-18,147.0,273.52941176470586
SNAKE GOURD,2023-12-18,182.0,394.54545454545456
BRINJALS,2023-12-25,548.0,762.258064516129
CABBAGE,2023-12-25,370.0,548.7878787878788
CARROT,2023-12-25,417.0,598.5714285714286
LEEKS,2023-12-25,220.0,388.92857142857144
PUMPKIN,2023-12-25,154.0,272.7586206896552
SNAKE GOURD,2023-12-25,208.0,396.2962962962963
BRINJALS,2024-01-01,478.0,690.4347826086956
CABBAGE,2024-01-01,440.0,698.4615384615385
CARROT,2024-01-01,644.0,810.7692307692307
LEEKS,2024-01-01,366.0,532.5
PUMPKIN,2024-01-01,162.0,277.037037037037
SNAKE GOURD,2024-01-01,190.0,392.4
BRINJALS,2024-01-08,454.0,580.7692307692307
CABBAGE,2024-01-08,417.0,645.6
CARROT,2024-01-08,675.0,860.8
LEEKS,2024-01-08,227.0,427.77777777777777
PUMPKIN,2024-01-08,107.0,262.5
SNAKE GOURD,2024-01-08,200.0,380.0
BRINJALS,2024-01-15,475.0,825.1724137931035
CABBAGE,2024-01-15,553.0,854.3333333333334
CARROT,2024-01-15,1395.833333,1703.3333333333333
LEEKS,2024-01-15,326.0,631.3793103448276
PUMPKIN,2024-01-15,130.0,271.0344827586207
SNAKE GOURD,2024-01-15,234.0,432.9166666666667
BRINJALS,2024-01-22,509.0,717.5
CABBAGE,2024-01-22,451.0,732.5
CARROT,2024-01-22,990.0,1233.3333333333333
LEEKS,2024-01-22,378.0,603.2142857142857
PUMPKIN,2024-01-22,127.0,262.4
SNAKE GOURD,2024-01-22,369.0,562.2222222222222
BRINJALS,2024-01-29,516.0,738.9655172413793
CABBAGE,2024-01-29,551.0,734.1379310344828
CARROT,2024-01-29,1240.0,1537.037037037037
LEEKS,2024-01-29,426.0,676.6666666666666
PUMPKIN,2024-01-29,187.0,311.0344827586207
SNAKE GOURD,2024-01-29,376.0,564.8275862068965
BRINJALS,2024-02-05,354.0,573.6666666666666
CABBAGE,2024-02-05,426.0,643.1034482758621
CARROT,2024-02-05,775.0,1150.0
LEEKS,2024-02-05,401.0,650.9677419354839
PUMPKIN,2024-02-05,238.0,336.1290322580645
SNAKE GOURD,2024-02-05,245.0,476.3333333333333
BRINJALS,2024-02-12,198.0,392.0
CABBAGE,2024-02-12,401.0,570.0
CARROT,2024-02-12,565.0,820.3225806451613
LEEKS,2024-02-12,308.0,532.9032258064516
PUMPKIN,2024-02-12,263.0,389.0
SNAKE GOURD,2024-02-12,238.0,435.4838709677419
BRINJALS,2024-02-19,155.0,330.0
CABBAGE,2024-02-19,376.0,545.3571428571429
CARROT,2024-02-19,426.0,593.2142857142857
LEEKS,2024-02-19,284.0,473.44827586206895
PUMPKIN,2024-02-19,252.0,370.38461538461536
SNAKE GOURD,2024-02-19,236.0,380.6896551724138
